word, count
reality, 2
monopolies, 1
ability, 10
prioritize, 3
basis, 9
topics, 2
promoting, 1
business, 4
competitors, 2
smaller, 1
less, 10
profitable, 4
clients, 3
multinational, 4
corporations, 5
case, 12
clicks, 6
coupled, 3
processes, 12
allow, 3
paid, 9
prioritized, 1
mean, 3
representations, 11
ranked, 3
lack, 4
direct, 1
mapping, 1
media, 46
traditions, 1
biases, 4
classifications, 1
critical, 7
library, 8
science, 8
scholars, 17
well, 8
documented, 1
vulnerable, 3
others, 6
misrepresentation, 7
conducted, 4
extensive, 2
critiques, 5
cataloging, 1
systems, 9
organization, 6
patterns, 2
demonstrate, 2
asian, 1
jewish, 6
roma, 1
suffered, 1
insults, 2
derision, 1
congress, 1
headings, 1
dewey, 1
decimal, 1
myriad, 3
race, 13
directly, 5
technology, 12
contributions, 2
possible, 4
embedded, 5
courage, 1
raise, 3
beloved, 1
revered, 1
highly, 4
environment, 3
shape, 4
normalized, 5
believable, 1
presented, 3
associate, 4
sociology, 2
arizona, 1
state, 2
former, 6
president, 3
association, 6
alex, 1
halavais, 3
points, 3
heavily, 1
artifacts, 2
normative, 1
computers, 1
socialize, 1
believing, 1
therefore, 3
provide, 5
access, 7
accurate, 4
depoliticized, 1
assumptions, 1
dangerously, 1
unpacking, 1
interest, 5
technologists, 1
marketers, 2
anyone, 3
wants, 3
understand, 2
newly, 1
networked, 1
play, 2
role, 5
corralling, 1
controlling, 1
sea, 1
available, 2
readily, 1
ought, 1
freely, 3
seems, 1
sorting, 1
wheat, 1
chaff, 1
answer, 2
profound, 4
trivial, 1
object, 2
unlike, 2
labor, 4
curation, 3
early, 2
led, 3
creation, 2
online, 11
directories, 1
lycos, 1
current, 4
left, 2
complex, 5
machines, 1
selections, 1
agree, 2
window, 1
impact, 11
symbiotic, 1
process, 19
informs, 1
informed, 4
every, 10
user, 10
system, 14
works, 8
collected, 1
aggregated, 1
vision, 1
high, 4
degree, 4
programming, 3
literacy, 2
deeply, 3
design, 1
output, 2
alternatively, 1
draw, 1
analogy, 1
mechanism, 5
radio, 3
transmission, 1
television, 3
spectrum, 1
build, 1
cathode, 1
ray, 1
tube, 1
depictions, 2
song, 1
lyrics, 1
played, 1
shown, 3
film, 1
doubt, 3
unaware, 1
significantly, 2
platforms, 9
interrogate, 1
book, 7
proprietary, 1
intervene, 4
private, 8
corporate, 4
specific, 12
technical, 3
critiquing, 1
code, 5
underlies, 1
absolutely, 1
necessary, 1
interventions, 1
focused, 2
teaching, 1
american, 10
program, 1
kind, 5
intervention, 3
building, 4
response, 2
locked, 1
silicon, 3
valley, 2
venture, 1
capital, 3
broader, 2
simultaneously, 1
purport, 1
represent, 1
ten, 3
twenty, 1
economic, 15
withstand, 2
consequences, 2
power, 22
buffer, 1
level, 5
individual, 15
marginalized, 4
oppressed, 3
linked, 4
likely, 3
afforded, 2
insulation, 1
experiences, 4
demonstrates, 3
fundamental, 2
invention, 1
scientists, 1
language, 1
full, 1
meaning, 6
applied, 1
varying, 1
different, 9
types, 3
benefit, 4
tremendously, 1
becoming, 1
programmers, 2
alternative, 3
wider, 1
informational, 1
movement, 1
raising, 1
helen, 1
nissenbaum, 1
communication, 6
york, 2
written, 7
lucas, 1
introna, 1
ethics, 2
lancaster, 1
management, 2
school, 4
bias, 10
corroborated, 1
alejandro, 1
diaz, 2
wrote, 1
dissertation, 2
stanford, 2
sociopolitical, 1
kate, 1
crawford, 2
tarleton, 1
gillespie, 1
two, 1
microsoft, 1
england, 1
extensively, 4
recently, 3
coorganized, 1
summit, 1
house, 1
academics, 1
industry, 5
activists, 1
concerned, 4
artificial, 5
intelligence, 6
meeting, 1
participated, 1
working, 3
inequality, 3
tremendous, 1
concern, 3
raised, 2
learning, 2
projects, 4
software, 6
applications, 3
including, 9
furthering, 2
injustice, 1
structural, 2
attendance, 1
journalist, 2
julia, 1
angwin, 1
investigators, 1
breaking, 2
story, 1
courtroom, 1
sentencing, 2
northpointe, 1
risk, 3
assessment, 1
judges, 1
determine, 1
alleged, 1
criminality, 1
colleagues, 1
miserably, 1
mispredicted, 1
criminal, 1
activity, 2
overincarceration, 1
conversely, 1
reporters, 1
predict, 1
criminals, 1
offend, 1
despite, 4
data, 13
showing, 4
sitting, 1
next, 2
cathy, 1
scientist, 1
author, 2
weapons, 1
math, 2
destruction, 1
big, 3
implicated, 3
financial, 2
housing, 1
crisis, 2
incidentally, 1
destroyed, 1
wealth, 2
event, 1
save, 1
compensating, 1
three, 1
hundred, 2
years, 5
forced, 2
wall, 1
street, 1
powered, 1
powering, 1
based, 7
choices, 2
fallible, 1
models, 2
encoded, 1
prejudice, 4
misunderstanding, 2
managed, 1
gods, 1
mathematical, 2
opaque, 1
workings, 1
invisible, 1
highest, 1
priests, 1
mathematicians, 1
verdicts, 1
wrong, 2
harmful, 4
beyond, 5
dispute, 2
tended, 1
punish, 1
poor, 1
making, 10
rich, 1
respective, 1
computing, 1
profoundly, 2
face, 2
evidence, 4
struggles, 2
hold, 1
tech, 2
accountable, 1
errors, 2
lead, 1
racial, 13
profiling, 1
core, 1
argument, 2
profitability, 1
bolster, 1
market, 9
dominance, 5
illuminate, 1
trade, 3
privacy, 4
personal, 7
immaterial, 1
services, 3
offered, 1
gmail, 2
company, 8
profits, 2
mining, 1
recent, 6
siva, 2
vaidhyanathan, 1
virginia, 1
date, 2
landscape, 8
forms, 4
theme, 1
frank, 1
pasquale, 1
law, 3
maryland, 1
forewarned, 1
increasing, 2
levels, 1
decisions, 5
credit, 2
dating, 1
options, 1
difficult, 4
elad, 1
segev, 1
senior, 1
lecturer, 1
department, 5
tel, 1
aviv, 1
charges, 1
longer, 2
ignore, 1
global, 3
serves, 4
site, 5
fostering, 1
however, 6
missing, 2
extant, 1
intersectional, 3
analysis, 7
accounts, 1
exponentially, 1
harmed, 1
writing, 2
parent, 2
alphabet, 4
expanded, 2
drone, 1
grade, 1
robotics, 1
fiber, 2
networks, 2
behavioral, 2
surveillance, 4
technologies, 3
nest, 1
several, 3
entry, 1
robots, 1
automated, 8
decision, 2
end, 3
life, 8
drones, 1
bodies, 3
govern, 1
issues, 3
lodge, 1
complaints, 1
national, 4
international, 3
fully, 1
midst, 1
expansion, 1
underexamined, 1
areas, 1
consumer, 4
protection, 1
policy, 9
regulation, 1
successful, 1
european, 2
key, 2
aspect, 2
generating, 2
protects, 1
accumulation, 1
unregulated, 3
space, 3
taking, 4
deep, 3
snapshot, 1
interpreting, 1
angles, 1
taken, 1
compelling, 1
biased, 3
perpetuates, 1
problems, 3
protocols, 1
favor, 1
elites, 3
machine, 1
replicate, 1
predicated, 3
namely, 1
institutions, 7
diana, 1
ascher, 2
yellow, 2
journalism, 1
cultural, 9
orientation, 1
ucla, 4
stark, 1
difference, 4
headlines, 1
generated, 5
managers, 1
la, 1
times, 1
provided, 2
algorithmically, 1
driven, 2
severe, 1
backlash, 1
tweets, 1
news, 7
misrepresentative, 1
police, 3
shooting, 1
victim, 1
keith, 2
lamont, 2
scott, 2
charlotte, 1
north, 2
carolina, 2
whose, 4
murder, 1
triggered, 1
nationwide, 1
protests, 1
brutality, 2
excessive, 1
ensuing, 1
chapters, 1
continue, 5
probe, 1
keyword, 8
combinations, 2
relating, 1
engaging, 2
commonsense, 1
understanding, 9
changing, 1
seeing, 3
discussing, 2
relations, 6
significant, 3
opportunity, 2
transform, 1
consciousness, 1
fact, 15
product, 4
collective, 3
theorizing, 4
project, 6
impetus, 1
comes, 3
ask, 4
structure, 1
standpoint, 2
drives, 2
previously, 3
posed, 1
study, 13
builds, 1
previous, 4
looks, 1
racialization, 2
salient, 1
factor, 3
engagements, 2
video, 5
games, 1
websites, 3
virtual, 1
worlds, 1
offers, 3
quality, 6
hierarchies, 1
stereotyping, 3
appear, 4
contextualizes, 1
decentering, 1
lenses, 2
headline, 1
tweeted, 1
killed, 1
reported, 6
los, 1
angeles, 1
purposefully, 1
addressing, 2
overlooked, 1
theories, 1
emeritus, 1
sandra, 1
harding, 1
value, 3
identifying, 1
method, 3
challenges, 4
reveal, 4
least, 9
determinative, 1
adequacy, 1
total, 3
picture, 1
defining, 1
scientific, 3
explanation, 5
bourgeois, 1
leads, 2
partial, 1
perverse, 1
understandings, 1
distinctive, 1
feature, 2
generates, 1
problematics, 1
assert, 2
impossible, 1
correct, 1
disclaimer, 4
believe, 3
awareness, 1
ground, 2
interpretations, 1
positions, 1
benign, 1
instrumentality, 1
knowing, 2
example, 10
foreground, 1
tendencies, 1
misrepresent, 1
misrepresentations, 4
maintain, 2
exacerbate, 1
relationships, 1
maintaining, 3
persistent, 3
normalization, 1
aberrant, 1
undeserving, 1
dignity, 1
banners, 1
safety, 1
innovation, 1
emerging, 1
creative, 1
challenging, 3
egregious, 2
dehumanization, 1
rendered, 1
legitimate, 2
asking, 1
justice, 1
systemically, 1
eye, 1
complicating, 3
virtue, 3
legitimation, 2
exists, 2
racialized, 4
hierarchy, 1
embraces, 1
reflects, 1
premium, 1
number, 5
rankings, 5
live, 3
de, 1
facto, 1
problematized, 1
prioritization, 2
aim, 1
explicitly, 5
address, 1
fueled, 1
neoliberal, 4
past, 5
thirty, 1
feminism, 2
theoretical, 3
methodological, 1
approach, 3
commodified, 2
deserves, 2
scholarly, 7
defined, 3
significance, 1
presence, 1
misunderstood, 2
clouded, 2
authenticity, 1
essence, 3
context, 6
derogatory, 3
placement, 2
easier, 1
strictly, 2
pornography, 4
anything, 2
believes, 3
either, 2
explain, 2
included, 2
surface, 4
primary, 2
stripped, 2
sexualized, 1
addition, 3
words, 3
phenomenon, 1
argue, 3
replicated, 1
offline, 3
materiality, 1
traditional, 9
real, 4
situated, 1
authoritative, 1
artifact, 2
articulated, 1
harm, 8
class, 3
sexuality, 2
socially, 3
constructed, 3
categories, 1
interact, 1
another, 7
matrix, 2
create, 1
useful, 2
antiessentializing, 1
mutually, 1
constituted, 1
creating, 3
interesting, 1
analytical, 1
tends, 1
universalize, 1
assigned, 1
blackness, 1
organizes, 1
primarily, 4
conceived, 2
leaving, 1
precarious, 1
understudied, 1
provides, 5
countless, 1
female, 1
appropriation, 1
exploitation, 1
representation, 2
reap, 1
benefits, 2
bell, 1
hooks, 1
capitalism, 1
hypersexualization, 1
mandate, 1
interested, 3
inspiration, 1
action, 1
host, 6
helped, 1
databases, 2
structuring, 1
cases, 5
present, 3
mediate, 1
mediated, 5
imperatives, 1
supported, 1
policies, 5
underwrite, 1
commodification, 1
ultimately, 2
designed, 3
plain, 1
say, 7
community, 3
exactly, 2
assaulted, 1
environments, 1
unfamiliar, 1
dissimilar, 1
intend, 1
meaningfully, 1
articulate, 1
commercialization, 2
source, 2
consumption, 1
representative, 1
offering, 2
effects, 2
engineprioritized, 1
intended, 3
inquiry, 1
strategies, 3
inform, 1
publicpolicy, 1
initiatives, 1
connecting, 1
spite, 2
shows, 10
barriers, 1
norms, 4
alienate, 1
decade, 1
focus, 3
closing, 2
divide, 1
meant, 1
provoke, 2
discussion, 4
girl, 1
man, 1
boy, 1
digitize, 1
heritage, 1
precisely, 1
patron, 1
skills, 2
reference, 2
librarian, 1
navigate, 2
vast, 1
volumes, 1
importance, 8
ubiquitous, 1
entity, 1
synonymous, 1
everyday, 2
browser, 1
handling, 1
email, 4
establishing, 1
fi, 1
broadband, 3
municipalities, 1
telecommunications, 2
unprecedented, 1
collection, 1
provision, 2
marketplace, 2
entities, 1
desirable, 2
consumers, 2
increased, 5
invasions, 1
participation, 3
hidden, 1
enhances, 1
model, 5
vertical, 1
horizontal, 1
federal, 4
commission, 3
started, 1
monopoly, 3
cause, 3
march, 2
trading, 2
nasdaq, 2
share, 2
capitalization, 2
hearings, 1
latest, 1
income, 1
statement, 2
showed, 1
gross, 1
billion, 3
cash, 1
hand, 2
held, 1
continued, 2
grow, 1
holdings, 1
renamed, 1
final, 2
august, 1
aware, 9
opinions, 1
tracking, 2
surveys, 2
behavior, 9
trends, 2
comscore, 2
metrix, 2
panel, 2
pew, 7
sixty, 1
million, 1
report, 8
satisfied, 2
reports, 3
prioritizes, 3
visible, 3
surveyed, 1
tell, 3
substance, 1
throughout, 1
want, 4
emphasize, 1
main, 1
matters, 3
problematically, 1
stereotypical, 3
bullied, 1
consistently, 2
handful, 1
illustrative, 1
hopefully, 1
partners, 1
lowest, 1
thu, 1
jan, 1
demeaning, 1
circulate, 1
extremely, 2
seem, 3
misogynist, 1
completely, 1
unavoidable, 2
though, 4
thoroughly, 2
debunked, 1
unfortunately, 1
consent, 2
largely, 4
schools, 2
universities, 1
integrate, 1
educational, 2
practices, 9
biasing, 1
resulted, 1
purports, 1
actually, 4
stated, 2
argued, 4
functions, 2
influential, 1
intersection, 1
resource, 7
generally, 5
free, 7
contextualize, 3
materially, 2
called, 1
resulting, 3
incredible, 1
overreliance, 1
professionals, 1
susceptible, 2
overuse, 1
replacement, 1
pay, 2
closer, 1
right, 2
constraints, 2
limitations, 2
appropriate, 3
contextual, 2
overracialized, 1
hypersexualized, 1
suffer, 1
along, 1
multiple, 1
reader, 1
meaningful, 2
formal, 1
informal, 1
sum, 2
providing, 2
authority, 1
examined, 1
due, 1
recognition, 1
parts, 2
wielded, 1
necessity, 1
begin, 1
via, 2
near, 1
universality, 1
adopted, 1
respond, 1
gap, 1
scholarship, 2
trust, 2
relationship, 2
start, 1
revealing, 1
involved, 4
although, 3
query, 3
produce, 1
relevant, 4
pages, 6
hyperlinked, 3
indexed, 1
rendering, 1
findable, 1
expressly, 1
renderings, 1
delivered, 2
set, 2
steps, 1
implemented, 2
naturalized, 1
seen, 4
neutral, 4
solutions, 1
evaluated, 1
procedural, 1
mechanistic, 1
includes, 2
tracing, 2
hyperlinks, 1
founders, 1
sergey, 3
brin, 12
larry, 2
term, 8
describe, 1
move, 4
list, 2
graphical, 1
interfaces, 2
sharing, 1
links, 4
typically, 2
seeking, 4
advanced, 1
queries, 6
appears, 1
formulation, 1
involves, 1
cognitive, 2
emotional, 2
necessarily, 2
simplest, 1
always, 7
mapped, 1
concepts, 2
disjunction, 1
linkages, 2
import, 2
expressions, 2
trusts, 2
surfaced, 2
helps, 2
searchers, 3
clear, 6
distinctions, 1
consistent, 4
articulation, 1
print, 2
sex, 1
incompetent, 1
dependent, 1
men, 1
underrepresented, 1
platform, 4
solely, 1
creates, 2
description, 2
outlined, 1
graduate, 2
students, 1
cofounders, 1
anatomy, 1
scale, 1
hypertextual, 1
paper, 1
architectural, 1
framework, 3
citation, 10
foundational, 2
behind, 1
bibliometric, 1
developed, 2
dynamics, 2
complexities, 2
vetting, 2
relative, 3
weight, 3
citing, 2
publication, 1
citations, 4
equal, 3
bibliography, 2
additionally, 1
validated, 1
rejected, 1
means, 4
authors, 1
mainstream, 4
cited, 3
attributing, 1
modern, 3
discussions, 1
karl, 1
marx, 1
italian, 1
renaissance, 1
jacob, 1
burckhardt, 1
intellectual, 3
undergird, 1
widely, 1
understood, 1
accepted, 1
dynamic, 2
properties, 2
inside, 2
linda, 1
smith, 1
dean, 3
champaign, 1
argues, 2
flawed, 2
greater, 5
bibliometrics, 1
legitimating, 1
force, 2
valuing, 1
saw, 1
cite, 2
determining, 6
indicate, 2
acknowledging, 1
outright, 1
optation, 3
vis, 1
hyperlink, 1
clearly, 1
beginning, 1
potential, 2
legitimated, 2
known, 3
optimization, 9
purchases, 1
gained, 1
vetted, 1
highlighted, 1
influenced, 1
contrast, 2
static, 1
hyperlinking, 2
change, 2
stability, 1
shifts, 5
prone, 1
affected, 1
cover, 1
algorithm, 1
today, 2
later, 3
indexing, 3
crawlers, 1
relevance, 3
disciplines, 1
considered, 6
article, 1
revisit, 1
citability, 1
function, 3
beings, 2
engaged, 1
practice, 6
entirely, 2
choose, 2
document, 2
signaled, 1
thus, 3
credibility, 4
pagerank, 9
likelihood, 1
versus, 1
probability, 1
random, 1
surfer, 1
visits, 1
discuss, 2
possibility, 1
monopolizing, 1
manipulating, 2
informationretrieval, 1
deliver, 1
documents, 3
returned, 3
objective, 3
measure, 2
corresponds, 1
subjective, 1
appendix, 1
acknowledge, 2
compromise, 1
ben, 1
bagdikian, 1
money, 2
cellular, 1
phone, 1
difficulty, 2
justifying, 1
paying, 1
reason, 1
expect, 1
funded, 1
inherently, 1
towards, 1
outline, 1
roadmap, 1
oriented, 1
suggest, 2
compromised, 1
surfers, 1
designers, 1
link, 4
academic, 1
according, 4
measuring, 1
goes, 1
stages, 1
testing, 1
review, 1
published, 1
checking, 1
covering, 1
presidential, 2
election, 2
clickbait, 1
manufactured, 1
world, 4
reporting, 2
facts, 1
shortcomings, 1
removing, 1
semitic, 3
takes, 1
little, 4
responsibility, 3
gendered, 2
curated, 1
googlization, 1
everything, 1
chronicles, 1
attempts, 1
defamation, 2
league, 3
challenge, 3
priority, 1
denial, 2
issued, 2
encouraging, 1
pejorative, 1
claiming, 1
supremacist, 1
remove, 3
unlawful, 1
france, 3
germany, 2
selling, 4
distributing, 1
nazi, 4
materials, 2
limits, 1
homophobic, 2
allows, 2
laden, 1
calls, 1
stand, 2
debate, 1
protesting, 1
inability, 1
june, 1
settled, 1
claim, 1
french, 3
antiracism, 1
ethnic, 1
markers, 3
cannot, 1
stored, 1
complete, 3
techniques, 2
names, 1
effort, 1
html, 3
redefine, 1
distorted, 1
distortion, 1
holocaust, 1
enough, 2
motivation, 1
add, 1
misrepresented, 1
assertion, 1
apparently, 1
declared, 1
pleased, 1
heard, 1
concerns, 3
offensive, 2
unusually, 1
peddlers, 1
bigotry, 1
adl, 2
gratitude, 1
cofounder, 1
son, 1
russian, 1
immigrants, 1
letter, 1
mea, 1
culpa, 1
generously, 1
press, 2
release, 1
incident, 1
forgiven, 1
modifications, 1
placed, 1
text, 2
gives, 2
automatically, 2
thousands, 1
calculate, 1
fix, 1
facing, 1
eight, 1
issue, 2
produces, 1
beige, 2
bottom, 1
linking, 3
lengthy, 1
mix, 1
informative, 1
bad, 2
shoulders, 1
gets, 2
broad, 1
ended, 1
within, 3
note, 4
conceded, 1
antisemitism, 1
tries, 1
onus, 1
illegal, 1
sell, 1
memorabilia, 2
filters, 2
ensure, 1
retailers, 1
benjamin, 1
edelman, 1
jonathan, 1
zittrain, 1
harvard, 1
berkman, 1
center, 2
concluded, 2
filtering, 3
accordance, 1
local, 1
precluding, 1
organizations, 4
indicates, 1
objectionable, 2
hits, 1
equally, 1
informing, 1
factual, 1
mention, 1
leading, 1
protracted, 1
legal, 4
battle, 1
allowing, 2
sold, 1
violation, 1
easily, 1
manipulated, 1
transparent, 1
regarding, 1
took, 1
unlawfulness, 1
caused, 1
question, 2
considerable, 1
speech, 5
hate, 3
higher, 1
standard, 2
proof, 1
required, 2
disenfranchised, 1
wield, 1
gaming, 1
optimizing, 2
opting, 2
tool, 4
adwords, 2
advertise, 1
advertiser, 4
maximum, 1
amount, 1
spend, 1
daily, 2
display, 2
ad, 2
incentivizes, 1
suggesting, 2
pays, 2
advertisement, 1
cost, 1
per, 1
click, 4
selects, 1
closely, 1
align, 1
service, 3
customer, 1
estimator, 1
essential, 2
industries, 1
derives, 1
tandem, 1
moving, 1
occurs, 1
bombing, 4
excessively, 1
coding, 1
deliberately, 1
opt, 1
ideological, 1
satirical, 1
judit, 1
ilan, 2
studied, 1
effect, 4
forcing, 1
lasting, 1
persistence, 1
orchestrated, 1
redirecting, 1
unrelated, 1
lore, 1
attributes, 1
adam, 1
mathes, 1
associated, 3
impacting, 1
seo, 3
invested, 2
policing, 1
attempt, 2
foreshadowed, 2
lose, 1
pushing, 1
brands, 1
augmenting, 1
copy, 1
editing, 1
navigation, 1
campaigns, 1
improve, 1
displayed, 1
spectacle, 1
senator, 1
rick, 1
santorum, 1
republican, 1
pennsylvania, 1
name, 2
insult, 1
george, 3
bush, 2
pop, 1
singer, 1
justin, 1
independently, 1
concert, 1
crawling, 1
major, 3
findability, 1
dollar, 1
impacts, 3
optimize, 2
widespread, 1
democratic, 4
dynamically, 1
participate, 1
equals, 1
organized, 1
afford, 2
purchase, 1
redirect, 1
wholly, 2
matter, 3
max, 1
holloway, 1
watch, 1
notes, 1
consequence, 1
complexity, 1
explaining, 1
rely, 1
performance, 1
metrics, 2
quantify, 1
success, 1
failure, 2
variations, 1
better, 2
continuously, 1
improved, 1
combining, 1
logic, 2
bomb, 1
done, 2
dispel, 1
express, 2
blogosphere, 2
outlets, 1
pile, 4
wellknown, 1
directs, 1
traffic, 1
conglomerates, 1
increases, 1
mediating, 1
allowed, 2
precedence, 1
possibilities, 1
eleven, 1
half, 2
emblematic, 1
ongoing, 1
produced, 2
communications, 4
declares, 1
common, 3
medium, 1
widest, 1
dissemination, 2
diverse, 3
antagonistic, 1
sources, 1
welfare, 1
operate, 1
secondary, 1
gray, 1
opposition, 1
seos, 1
helping, 1
consolidations, 1
contribute, 2
erosion, 1
robert, 2
mcchesney, 1
nationally, 1
syndicated, 1
john, 3
nichols, 1
writer, 1
nation, 1
consolidation, 1
spoken, 1
inherent, 1
democratizing, 1
adding, 1
diversity, 2
discourse, 1
mounting, 1
disproportionately, 1
prison, 1
accessing, 1
lifeimpacting, 1
consider, 1
examining, 1
trouble, 1
contextualized, 1
brokers, 1
sector, 2
placing, 1
assets, 2
hands, 2
corporation, 1
commodity, 1
overdetermine, 1
enclosure, 1
domain, 2
portal, 1
mediation, 1
enclosing, 1
decreases, 1
funding, 1
individuals, 2
reframed, 1
conceives, 1
impacted, 1
property, 2
licensing, 1
publishing, 1
agreements, 2
